Year,Month,Day,station,Repeat,Longitude,Latitude,Lopa
2001,9,27,CH10,FALSE,-124.2318,45.044,0
2001,9,27,CH15,FALSE,-124.3373,45.04333,0
2001,9,27,CH20,FALSE,-124.4575,45.05033,0
2001,9,28,NH03,FALSE,-124.1323,44.6565,0
2001,9,28,NH05,FALSE,-124.1748,44.658,293.1367396
2001,9,28,NH10,FALSE,-124.2863,44.65733,342.325573
2001,9,28,NH15,FALSE,-124.4063,44.6775,14.07465199
2001,9,28,NH20,FALSE,-124.5205,44.67767,0
2001,9,29,CM03,TRUE,-124.0352,45.49683,25.24477113
2001,9,29,CM03,TRUE,-124.0307,45.49783,858.3987822
2001,9,29,CM03,TRUE,-124.035,45.467,362.2014107
2002,9,20,CR07,FALSE,-124.1583,46.17,0.838871985
2002,9,21,CR10,FALSE,-124.2117,46.16,0
2002,9,21,CR10,FALSE,-124.2117,46.16167,0
2002,9,21,CR15,FALSE,-124.3317,46.168,0
2002,9,21,CR20,FALSE,-124.4483,46.16167,0
2002,9,21,CR25,FALSE,-124.5533,46.16,0
2002,9,21,F12F,FALSE,-124.2667,46.35,0
2002,9,22,F12O,FALSE,-124.5513,46.31567,0
2002,9,22,F13F,FALSE,-124.2417,46.43333,0
2002,9,22,F13O,FALSE,-124.2617,46.49166,0
2002,9,22,F13P,FALSE,-124.2517,46.29333,0
2002,9,22,F14F,FALSE,-124.3083,46.40667,0
2002,9,22,F14O,FALSE,-124.4183,46.53667,0
2002,9,22,F14P,FALSE,-124.255,46.35,0
2002,5,21,F15F,FALSE,-124.2317,46.335,9.158318288
2002,5,21,F15O,FALSE,-124.3983,46.395,0.908076183
2002,5,22,F15P,TRUE,-124.2283,46.29333,0
2002,5,22,F16F,FALSE,-124.3633,46.37833,0
2002,5,22,F16O,FALSE,-124.4233,46.50834,0
2002,5,22,F16P,FALSE,-124.2417,46.355,0
2002,5,23,F17F,FALSE,-124.3833,46.51667,33.11669659
2002,5,23,F17O,FALSE,-124.4083,46.55667,2.096527235
2002,5,23,F17P,FALSE,-124.2733,46.32833,1.673107838
2002,5,23,F18F,FALSE,-124.2717,46.38833,6.630234635
2002,5,23,F18O,FALSE,-124.4583,46.51167,0
2002,5,24,F18P,FALSE,-124.2633,46.34333,6.80667036
2002,5,24,F19F,FALSE,-124.3217,46.43,0
2002,5,24,F19O,FALSE,-124.38,46.45833,0
2002,5,24,F19P,FALSE,-124.2733,46.40333,0.532614901
2002,5,24,F20F,FALSE,-124.3133,46.40833,0
2002,5,24,F20O,FALSE,-124.33,46.45833,1.490067646
2002,5,25,F20P,FALSE,-124.2433,46.29167,1.201926066
2002,5,25,F21O,FALSE,-124.3983,46.50667,0
2002,5,25,F21P,FALSE,-124.2617,46.40167,0
2002,5,25,GH06,FALSE,-124.3217,47.00167,6.865331863
2002,5,25,GH10,FALSE,-124.415,47.00333,0
2002,5,25,GH16,FALSE,-124.56,46.99833,1.813798965
2002,5,26,GH21,FALSE,-124.6967,47.00167,0
2002,5,26,GH26,FALSE,-124.8083,47.00167,0
2002,5,26,F22F,FALSE,-124.2983,46.47167,0
2002,5,26,F22O,FALSE,-124.4433,46.57333,4.473696406
2002,5,26,F22P,FALSE,-124.265,46.41333,0
2002,5,26,NH05,FALSE,-124.165,44.66167,0
2002,5,27,NH05,FALSE,-124.1967,44.67667,0
2002,5,27,NH10,FALSE,-124.2883,44.675,0
2002,5,27,NH15,FALSE,-124.4083,44.67167,0
2002,5,27,NH15,FALSE,-124.395,44.64167,0
2002,5,27,NH20,FALSE,-124.5167,44.65833,0
2002,5,28,NH25,FALSE,-124.635,44.665,1086.291142
2002,5,28,CH01,FALSE,-124.0367,45.04667,543.322125
2002,5,28,CH02,FALSE,-124.0733,45.05667,0
2002,5,28,CH05,FALSE,-124.135,45.06,0
2002,5,28,CH10,FALSE,-124.2367,45.06,0
2002,5,29,CH15,FALSE,-124.345,45.06,0
2002,5,29,CH15,FALSE,-124.3383,45.02833,0
2002,5,29,CH15,FALSE,-124.3317,45.03667,1.814334845
2002,6,21,CH20,FALSE,-124.455,45.04,56.19450863
2002,6,21,CM01,TRUE,-124.01,45.47333,16.98492676
2002,6,21,CM03,FALSE,-124.04,45.495,3.293556483
2002,6,21,CM05,FALSE,-124.0833,45.47167,0
2002,6,21,CM10,TRUE,-124.2033,45.46833,0
2002,6,21,CM15,FALSE,-124.32,45.47,0
2002,6,21,CR04,FALSE,-124.0633,46.155,0
2002,6,22,CR07,FALSE,-124.1633,46.17167,0
2002,6,22,CR10,FALSE,-124.2083,46.15667,0
2002,6,22,CR15,FALSE,-124.335,46.15167,0
2002,6,22,CR20,FALSE,-124.4567,46.15333,4.517176533
2002,6,22,CR25,FALSE,-124.5633,46.175,0
2002,6,22,CR25,TRUE,-124.5433,46.14833,3.365250887
2002,6,22,CR30,TRUE,-124.6933,46.17167,68.72371727
2002,6,22,CR35,FALSE,-124.7767,46.15833,0.965633995
2002,6,23,WB05,FALSE,-124.185,46.67167,16.78558641
2002,6,23,WB09,FALSE,-124.29,46.675,0.269338174
2002,6,23,WB09,FALSE,-124.2917,46.64333,0.953824071
2002,6,23,WB14,FALSE,-124.4,46.67667,0
2002,6,23,WB19,FALSE,-124.5117,46.67833,0
2002,6,23,WB23,FALSE,-124.6033,46.68,0
2002,6,24,WB30,FALSE,-124.7767,46.655,0
2002,6,24,GH06,FALSE,-124.3217,47,0
2002,6,24,GH10,FALSE,-124.41,46.985,4.08490755
2002,6,24,GH16,FALSE,-124.5467,46.99,0.597072436
2002,6,24,GH16,FALSE,-124.5783,47.01333,0
2002,6,24,GH21,TRUE,-124.6867,46.99333,0.978815798
2002,6,24,GH26,FALSE,-124.8033,46.99166,5.330478417
2002,6,24,GH31,FALSE,-124.935,46.995,0
2002,6,25,QR06,FALSE,-124.505,47.51833,0
2002,6,25,QR10,FALSE,-124.6117,47.54167,39.20024383
2002,6,25,QR10,TRUE,-124.6083,47.51667,95.37791648
2002,6,25,QR14,FALSE,-124.7033,47.545,0
2002,6,25,QR19,FALSE,-124.8167,47.54333,1.0754869
2002,6,25,QR24,FALSE,-124.9417,47.54333,0
2002,6,25,QR29,FALSE,-125.0567,47.53167,0.301690235
2002,6,26,LP04,FALSE,-124.7533,47.93333,0
2002,6,26,LP06,FALSE,-124.7967,47.925,1.460069506
2002,6,26,LP09,FALSE,-124.8767,47.91833,9.553623784
2002,6,26,E01,TRUE,-124.975,48.41,8.245902508
2002,6,26,E02,FALSE,-125.3083,48.15167,0.932543291
2002,6,26,E03,FALSE,-125.23,48.19833,0
2002,6,26,E04,FALSE,-125.1733,48.24333,0
2002,6,27,E05,FALSE,-125.105,48.29333,91.95096381
2002,6,27,E06,FALSE,-125.0467,48.355,19.1078224
2002,6,27,E07,TRUE,-124.975,48.41333,0
2002,6,27,E08,FALSE,-125.2767,48.38167,0
2002,6,27,E09,FALSE,-125.1967,48.34,0
2002,6,27,E10,FALSE,-125.15,48.28333,0
2002,6,27,E11,FALSE,-125.085,48.23667,0
2002,6,28,E12,FALSE,-125.0217,48.18667,7.984821334
2002,6,28,E13,FALSE,-124.9417,48.14333,0
2002,6,28,E14,FALSE,-124.9133,48.20167,0
2002,9,23,C01,FALSE,-124.9283,48.17833,0
2002,9,23,C02,FALSE,-124.9267,48.19,0
2002,9,23,C03,FALSE,-124.9167,48.18167,0
2002,9,23,C04,FALSE,-124.9233,48.19333,0
2002,9,23,C05,FALSE,-124.9217,48.15,0
2002,9,23,C06,FALSE,-124.9283,48.15833,0
2002,9,23,C07,FALSE,-124.91,48.195,0
2002,9,24,C08,FALSE,-124.9183,48.20333,0
2002,9,24,C09,FALSE,-124.905,48.195,0
2002,9,24,C10,FALSE,-124.9233,48.2,0
2002,9,24,C11,FALSE,-124.91,48.155,0
2002,9,24,C12,FALSE,-124.9267,48.15833,0
2002,9,24,C13,FALSE,-124.9033,48.15833,0
2002,9,24,C14,FALSE,-124.8817,48.27833,0
2002,9,25,J01,FALSE,-124.115,48.23167,0
2002,9,25,J02,FALSE,-123.6733,48.18167,0
2002,9,26,LP04,FALSE,-124.7367,47.91167,0
2002,9,26,LP06,FALSE,-124.7917,47.91833,0
2002,9,26,LP09,FALSE,-124.87,47.91,0
2002,9,26,LP12,FALSE,-124.9467,47.91167,0.711100019
2002,9,26,LP17,FALSE,-125.0717,47.91,0
2002,9,26,LP22,FALSE,-125.2,47.92333,0
2002,9,27,QR06,FALSE,-124.5067,47.52667,0
2002,9,27,QR10,FALSE,-124.6017,47.525,0.327143357
2002,9,27,QR10,TRUE,-124.61,47.535,0
2002,9,27,QR14,FALSE,-124.7033,47.53833,0
2002,9,27,QR19,FALSE,-124.8067,47.53,0
2002,9,27,QR24,FALSE,-124.9283,47.525,0
2002,9,28,GH06,FALSE,-124.3183,46.99667,0.296893343
2002,9,28,GH10,FALSE,-124.4033,46.99667,0
2002,9,28,GH16,FALSE,-124.5533,46.99667,0
2002,9,28,GH16,TRUE,-124.5833,47.01667,0
2002,9,28,GH21,FALSE,-124.69,46.99667,0
2002,9,28,GH26,FALSE,-124.8083,46.99667,0
2002,9,28,GH31,FALSE,-124.9383,46.99833,0
2002,9,29,WB05,FALSE,-124.1817,46.63833,0
2002,9,29,WB09,FALSE,-124.3033,46.67167,0
2002,9,29,WB14,FALSE,-124.395,46.66333,0
2002,9,29,WB19,FALSE,-124.5083,46.665,0
2002,9,29,WB23,FALSE,-124.6017,46.665,0
2002,9,30,CR04,FALSE,-124.0683,46.15667,0
2002,9,30,CR07,FALSE,-124.1417,46.14833,0
2002,9,30,CR10,FALSE,-124.2083,46.15833,0
2002,9,30,CR15,FALSE,-124.3283,46.15833,1.582401052
2002,9,30,CR20,FALSE,-124.4117,46.175,0
2002,9,30,CR25,FALSE,-124.5517,46.16,0
2002,10,1,CM01,FALSE,-124.0117,45.48167,0
2002,10,1,CM03,FALSE,-124.035,45.47667,0
2002,10,1,CM05,FALSE,-124.0833,45.47333,0.337207481
2002,10,1,CM05,TRUE,-124.0833,45.475,0.903259142
2002,10,1,CM10,FALSE,-124.2067,45.48167,0
2002,10,1,CM15,FALSE,-124.3133,45.475,0
2002,10,2,CH01,FALSE,-124.0383,45.04667,0
2002,10,2,CH01,TRUE,-124.035,45.04333,0
2002,10,2,CH02,FALSE,-124.075,45.03833,0
2002,10,2,CH05,FALSE,-124.1317,45.04333,0
2002,10,2,CH05,TRUE,-124.135,45.035,0
2002,10,2,CH10,FALSE,-124.2283,45.04,0
2002,10,2,CH15,FALSE,-124.34,45.04667,0
2002,10,3,NH03,FALSE,-124.125,44.68,0
2002,10,3,NH05,FALSE,-124.175,44.67667,0.29945704
2002,10,3,NH10,FALSE,-124.2833,44.66667,0
2002,10,3,NH15,FALSE,-124.405,44.67,9.82082519
2002,10,3,NH20,FALSE,-124.52,44.66667,0
2003,5,20,CR04,FALSE,-124.07,46.16,0
2003,5,20,CR07,FALSE,-124.1583,46.15833,0
2003,5,20,CR10,FALSE,-124.2183,46.16667,0
2003,5,21,CR15,FALSE,-124.3303,46.17467,0
2003,5,21,CR20,FALSE,-124.4495,46.15183,0
2003,5,21,CR25,FALSE,-124.5605,46.1755,0
2003,5,21,CR25,TRUE,-124.5588,46.16983,0
2003,5,21,CR30,FALSE,-124.6892,46.16833,0
2003,5,21,CR35,FALSE,-124.7907,46.173,0
2003,5,22,GH06,FALSE,-124.3142,46.9935,97.21914876
2003,5,22,GH10,FALSE,-124.4128,46.99067,37.7956162
2003,5,22,GH16,FALSE,-124.5595,47.01083,3.858179156
2003,5,22,GH21,FALSE,-124.6928,47.00867,0.265368459
2003,5,22,GH26,FALSE,-124.8108,47.0085,0
2003,5,22,GH31,FALSE,-124.9378,47.001,0
2003,5,23,CM01,FALSE,-124.0095,45.47617,0
2003,5,23,CM03,FALSE,-124.0432,45.5065,0
2003,5,23,CM05,FALSE,-124.0857,45.47217,0
2003,5,23,CM10,FALSE,-124.1975,45.47433,0
2003,5,23,CM15,FALSE,-124.3168,45.47233,0
2003,5,23,CM20,FALSE,-124.4468,45.4765,0
2003,6,23,TI02,FALSE,-124.724,48.33933,0
2003,6,23,TI05,FALSE,-124.773,48.32633,0
2003,6,23,TI07,FALSE,-124.83,48.34417,0
2003,6,23,TI09,FALSE,-124.8755,48.34717,0
2003,6,23,TI14,FALSE,-125.0068,48.32883,0
2003,6,23,TI19,FALSE,-125.1445,48.3255,0
2003,6,24,LP04,FALSE,-124.7365,47.90383,0
2003,6,24,LP04,TRUE,-124.7532,47.9265,0
2003,6,24,LP06,FALSE,-124.7933,47.92833,0.257511023
2003,6,24,LP09,FALSE,-124.8743,47.92733,0
2003,6,24,LP12,FALSE,-124.9575,47.9285,0.262936243
2003,6,24,LP17,FALSE,-125.0913,47.9285,0
2003,6,24,LP22,FALSE,-125.1953,47.922,0
2003,6,25,QR06,FALSE,-124.5118,47.5385,0
2003,6,25,QR10,FALSE,-124.6132,47.54683,0
2003,6,25,QR14,FALSE,-124.7045,47.54483,0
2003,6,25,QR19,FALSE,-124.8112,47.5455,0
2003,6,25,QR24,FALSE,-124.937,47.54083,0
2003,6,25,QR29,FALSE,-125.0623,47.54133,0
2003,6,26,GH03,FALSE,-124.2492,46.995,3.285365307
2003,6,26,GH06,FALSE,-124.3195,47.008,2.713145856
2003,6,26,GH10,FALSE,-124.4188,47.01367,11.50498152
2003,6,26,GH16,FALSE,-124.5615,47.01333,29.77240699
2003,6,26,GH21,FALSE,-124.6933,46.996,0
2003,6,26,GH26,FALSE,-124.8198,47.00834,0
2003,6,27,WB05,FALSE,-124.1815,46.64633,0
2003,6,27,WB09,FALSE,-124.2852,46.681,98.329386
2003,6,27,WB14,FALSE,-124.3908,46.65733,89.88585281
2003,6,27,WB19,FALSE,-124.5067,46.67484,0
2003,6,27,WB23,FALSE,-124.608,46.67783,0.797347841
2003,6,27,WB23,TRUE,-124.609,46.645,0
2003,6,27,WB30,FALSE,-124.7855,46.66933,0
2003,6,28,CR04,FALSE,-124.0635,46.1535,0
2003,6,28,CR07,FALSE,-124.1453,46.165,0
2003,6,28,CR10,FALSE,-124.1983,46.15083,0
2003,6,28,CR15,FALSE,-124.3448,46.19033,120.970133
2003,6,28,CR20,FALSE,-124.4545,46.19083,44.11921816
2003,6,28,CR25,FALSE,-124.5608,46.187,0
2003,6,29,CR25,TRUE,-124.5625,46.17667,9.357434529
2003,6,29,CR30,FALSE,-124.6703,46.16967,0
2003,6,29,CR35,FALSE,-124.7868,46.16317,0
2003,6,29,CR40,FALSE,-124.9223,46.17467,0
2003,6,30,CM01,FALSE,-124.0192,45.457,2.772654429
2003,6,30,CM03,FALSE,-124.0333,45.46733,5.530768125
2003,6,30,CM03,TRUE,-124.0498,45.50467,11.68817912
2003,6,30,CM05,FALSE,-124.0778,45.46567,10.89078768
2003,6,30,CM10,FALSE,-124.2022,45.46833,6.677124914
2003,6,30,CM15,FALSE,-124.3127,45.47167,135.8990426
2003,6,30,CM20,FALSE,-124.453,45.498,11.02812458
2003,6,30,CM25,FALSE,-124.5628,45.48533,0
2003,7,1,CH01,FALSE,-124.0368,45.04133,0
2003,7,1,CH02,FALSE,-124.0765,45.06883,21.51146678
2003,7,1,CH05,FALSE,-124.1337,45.06633,11.18877895
2003,7,1,CH10,FALSE,-124.232,45.06317,6.557311438
2003,7,1,CH15,FALSE,-124.34,45.062,0
2003,7,1,CH20,FALSE,-124.4598,45.06667,0
2003,7,1,CH25,FALSE,-124.572,45.05183,0
2003,7,2,NH03,FALSE,-124.1298,44.64867,0.322346525
2003,7,2,NH05,FALSE,-124.1737,44.64083,0.320808924
2003,7,2,NH10,FALSE,-124.2928,44.68533,127.5117873
2003,7,2,NH15,FALSE,-124.4073,44.67717,1.852135858
2003,7,2,NH15,TRUE,-124.4113,44.64183,0
2003,7,2,NH20,FALSE,-124.5217,44.67467,6.17474862
2003,7,2,NH25,FALSE,-124.6432,44.6805,0
2003,7,3,NH20,TRUE,-124.5223,44.67667,0
2003,9,26,LP04,FALSE,-124.736,47.91238,0
2003,9,26,LP06,FALSE,-124.7798,47.9124,0
2003,9,26,LP09,FALSE,-124.8727,47.919,0
2003,9,26,LP12,FALSE,-124.9597,47.91417,0
2003,9,26,LP17,FALSE,-125.0823,47.92183,0
2003,9,27,QR06,FALSE,-124.4968,47.5215,0
2003,9,27,QR10,FALSE,-124.602,47.52383,0.314707109
2003,9,27,QR14,FALSE,-124.6987,47.535,0
2003,9,27,QR19,FALSE,-124.8077,47.516,0
2003,9,27,QR24,FALSE,-124.9335,47.528,0
2003,9,28,GH06,FALSE,-124.3172,46.99833,0
2003,9,28,GH10,FALSE,-124.4202,47.012,0
2003,9,28,GH16,FALSE,-124.5588,47.01033,0
2003,9,28,GH21,FALSE,-124.6962,47.007,0
2003,9,28,GH26,FALSE,-124.8145,47.01,0
2003,9,29,WB05,FALSE,-124.1878,46.678,0
2003,9,29,WB09,FALSE,-124.2887,46.67317,0
2003,9,29,WB14,FALSE,-124.4035,46.66983,0
2003,9,29,WB19,FALSE,-124.5126,46.66533,0
2003,9,29,WB23,FALSE,-124.6063,46.66217,0
2003,9,30,CR04,FALSE,-124.0778,46.16383,0
2003,9,30,CR07,FALSE,-124.1625,46.17533,0
2003,9,30,CR10,FALSE,-124.2205,46.16783,0
2003,9,30,CR15,FALSE,-124.3415,46.1625,53.02228241
2003,9,30,CR20,FALSE,-124.447,46.16133,0
2003,10,1,CR20,TRUE,-124.4462,46.13233,0
2003,10,1,CR25,FALSE,-124.5513,46.13167,0
2003,10,1,CR30,FALSE,-124.6733,46.16533,0
2003,10,2,CM01,FALSE,-124.003,45.47533,0
2003,10,2,CM03,FALSE,-124.0448,45.477,0
2003,10,2,CM05,FALSE,-124.0915,45.499,0
2003,10,2,CM10,FALSE,-124.2083,45.48033,0
2003,10,2,CM15,FALSE,-124.3243,45.4805,0
2003,10,3,NH03,FALSE,-124.128,44.66333,0
2003,10,3,NH05,FALSE,-124.175,44.66583,0
2003,10,3,NH10,FALSE,-124.2855,44.665,0
2003,10,3,NH15,FALSE,-124.4067,44.668,0
2003,10,3,NH20,FALSE,-124.5232,44.67484,0
2003,11,13,LP04,FALSE,-124.7332,47.90166,1.668833283
2003,11,13,LP06,FALSE,-124.78,47.915,0
2003,11,13,LP09,FALSE,-124.87,47.90833,0
2003,11,13,LP12,FALSE,-124.9567,47.91167,0
2003,11,14,GH10,FALSE,-124.415,46.99833,0
2003,11,14,GH16,FALSE,-124.5633,47.00834,0
2003,11,14,GH21,FALSE,-124.6933,47.005,0
2003,11,14,GH26,FALSE,-124.81,47,0
2003,11,15,CR04,FALSE,-124.0733,46.16167,0
2003,11,15,CR07,FALSE,-124.1583,46.16833,0
2003,11,15,CR10,FALSE,-124.2183,46.16667,0
2003,11,15,CR15,FALSE,-124.3333,46.15667,0
2003,11,15,CR20,FALSE,-124.44,46.135,0
2003,11,16,CM01,FALSE,-124.015,45.47667,0
2003,11,16,CM03,FALSE,-124.0317,45.48833,0
2003,11,16,CM10,FALSE,-124.2083,45.48167,0
2003,11,17,NH05,FALSE,-124.165,44.68333,0
2003,11,17,NH10,FALSE,-124.2733,44.66167,0
2003,11,17,NH15,FALSE,-124.3967,44.66667,0
2003,11,17,NH20,FALSE,-124.5167,44.665,0
2004,5,22,CR04,FALSE,-124.0911,46.16933,0
2004,5,22,CR07,FALSE,-124.1562,46.17272,0
2004,5,22,CR10,FALSE,-124.2175,46.16308,0
2004,5,23,CR15,FALSE,-124.3339,46.1715,0
2004,5,23,CR20,FALSE,-124.4407,46.16331,0
2004,5,23,CR25,FALSE,-124.5624,46.17152,0
2004,5,23,CR30,FALSE,-124.6773,46.168,0
2004,5,23,CR35,FALSE,-124.7946,46.172,0
2004,5,24,GH03,FALSE,-124.2522,47.01948,0
2004,5,24,GH06,FALSE,-124.3199,47.00872,5.598477567
2004,5,24,GH10,FALSE,-124.4163,46.99688,0
2004,5,24,GH16,FALSE,-124.5493,46.99748,0
2004,5,24,GH21,FALSE,-124.6893,46.9933,0
2004,5,24,GH26,FALSE,-124.8066,46.99477,0
2004,5,24,GH31,FALSE,-124.9309,47.0076,0
2004,5,25,CM01,FALSE,-124.0099,45.48417,0
2004,5,25,CM03,FALSE,-124.039,45.48848,0
2004,5,25,CM05,FALSE,-124.0921,45.49333,0
2004,5,25,CM10,FALSE,-124.2095,45.49475,0
2004,5,25,CM15,FALSE,-124.3246,45.48952,0
2004,5,25,CM20,FALSE,-124.4529,45.48527,0
2004,5,26,BS01,TRUE,-124.2383,46.25855,0
2004,5,26,BS02,TRUE,-124.2596,46.26537,0
2004,5,26,BS03,TRUE,-124.258,46.22093,0.239568693
2004,5,26,BS04,TRUE,-124.2503,46.2614,0
2004,5,26,BS05,TRUE,-124.2494,46.2531,0
2004,5,26,BS06,TRUE,-124.2418,46.25447,0
2004,5,26,BS07,TRUE,-124.2383,46.2539,0
2004,5,26,BS08,TRUE,-124.2383,46.25862,0
2004,5,27,BS09,TRUE,-124.2412,46.25247,0
2004,5,27,BS10,TRUE,-124.2414,46.25103,0
2004,5,27,BS11,TRUE,-124.2346,46.2467,0
2004,5,27,BS12,TRUE,-124.2422,46.25788,0
2004,5,27,BS13,TRUE,-124.242,46.2538,0
2004,5,27,BS14,TRUE,-124.235,46.24903,0
2004,5,27,BS15,TRUE,-124.2399,46.25233,0
2004,5,27,BS16,TRUE,-124.2489,46.2576,0
2004,5,28,BS17,TRUE,-124.2488,46.25337,0
2004,5,28,BS18,TRUE,-124.248,46.24962,0
2004,5,28,BS19,TRUE,-124.2459,46.25138,0
2004,5,28,BS20,TRUE,-124.2452,46.25073,0
2004,5,28,BS21,TRUE,-124.2394,46.25557,0
2004,5,28,BS22,TRUE,-124.2395,46.25368,0
2004,5,28,BS23,TRUE,-124.2377,46.25568,0
2004,5,28,BS24,TRUE,-124.2442,46.25077,0
2004,5,29,BS25,TRUE,-124.2423,46.25655,0
2004,5,29,BS26,TRUE,-124.2385,46.25415,0
2004,5,29,BS27,TRUE,-124.2473,46.25098,0
2004,5,29,BS28,TRUE,-124.2482,46.25295,0
2004,5,29,BS29,TRUE,-124.2454,46.2561,0
2004,5,29,BS30,TRUE,-124.2431,46.2574,0
2004,5,29,BS31,TRUE,-124.2385,46.2571,0
2004,5,29,BS32,TRUE,-124.2457,46.25227,0
2004,6,22,LP04,FALSE,-124.7375,47.90967,0
2004,6,22,LP06,FALSE,-124.7817,47.90383,0
2004,6,22,LP09,FALSE,-124.863,47.90533,0
2004,6,22,LP12,FALSE,-124.9518,47.9305,0
2004,6,22,LP12,TRUE,-124.9575,47.89533,0
2004,6,22,LP17,FALSE,-125.096,47.9275,0
2004,6,22,LP22,FALSE,-125.199,47.9235,0
2004,6,23,QR06,FALSE,-124.5133,47.5475,0
2004,6,23,QR10,FALSE,-124.6113,47.54367,0.25043976
2004,6,23,QR10,TRUE,-124.6205,47.55167,0.283135756
2004,6,23,QR14,FALSE,-124.7102,47.54883,0
2004,6,23,QR19,FALSE,-124.8165,47.55017,6.14237078
2004,6,23,QR24,FALSE,-124.9447,47.54984,0
2004,6,23,QR29,FALSE,-125.0687,47.53767,0
2004,6,24,GH03,FALSE,-124.27,47.0245,15.88792305
2004,6,24,GH06,FALSE,-124.3262,47.01733,9.962138253
2004,6,24,GH10,FALSE,-124.4247,47.01733,5.698196671
2004,6,24,GH16,FALSE,-124.5692,47.01483,0
2004,6,24,GH21,FALSE,-124.7025,47.01633,0
2004,6,24,GH26,FALSE,-124.8203,47.01783,0
2004,6,24,GH31,FALSE,-124.9452,47.00533,0
2004,6,25,WB05,FALSE,-124.1845,46.673,0
2004,6,25,WB05,TRUE,-124.186,46.679,0
2004,6,25,WB09,FALSE,-124.2925,46.68417,0.251863
2004,6,25,WB14,FALSE,-124.3998,46.68483,32.71393158
2004,6,25,WB14,TRUE,-124.3948,46.64383,0.57957556
2004,6,25,WB19,FALSE,-124.5052,46.6505,7.824620009
2004,6,25,WB23,FALSE,-124.6128,46.68417,4.627837053
2004,6,26,CR04,FALSE,-124.0648,46.14967,0.261459206
2004,6,26,CR07,FALSE,-124.1668,46.17916,0
2004,6,26,CR10,FALSE,-124.224,46.182,0.498398503
2004,6,26,CR15,FALSE,-124.3502,46.19,1.210610949
2004,6,26,CR20,FALSE,-124.4535,46.184,5.774632309
2004,6,26,CR20,TRUE,-124.4583,46.18217,1.982608059
2004,6,26,CR25,FALSE,-124.5637,46.18383,0
2004,6,26,CR30,FALSE,-124.6693,46.17267,0
2004,6,27,CM01,FALSE,-124.007,45.509,0.259848724
2004,6,27,CM03,FALSE,-124.043,45.50283,1.395846855
2004,6,27,CM05,FALSE,-124.0927,45.50134,1.80412654
2004,6,27,CM05,TRUE,-124.097,45.4985,2.452150861
2004,6,27,CM10,FALSE,-124.2162,45.5005,0.494545245
2004,6,27,CM15,FALSE,-124.3315,45.501,0
2004,6,27,CM20,FALSE,-124.449,45.4955,0
2004,6,28,CH01,FALSE,-124.0382,45.07717,0
2004,6,28,CH02,FALSE,-124.077,45.0745,631.3506802
2004,6,28,CH05,FALSE,-124.139,45.07483,81.03154006
2004,6,28,CH10,FALSE,-124.2395,45.06733,0
2004,6,28,CH10,TRUE,-124.233,45.06,0
2004,6,28,CH15,FALSE,-124.3475,45.0735,0
2004,6,29,NH03,FALSE,-124.1338,44.67533,0
2004,6,29,NH05,FALSE,-124.1785,44.68467,4.670689583
2004,6,29,NH10,FALSE,-124.2925,44.6845,0.25116035
2004,6,29,NH15,FALSE,-124.4123,44.685,9.852651923
2004,6,29,NH20,FALSE,-124.5242,44.6855,0.442669159
2004,6,29,NH25,FALSE,-124.6447,44.68683,0
2004,6,29,NH30,FALSE,-124.7562,44.67933,0
2004,9,22,LP04,FALSE,-124.7435,47.91565,0
2004,9,22,LP06,FALSE,-124.7894,47.91287,0
2004,9,22,LP09,FALSE,-124.8782,47.92378,0.316698241
2004,9,22,LP12,FALSE,-124.9582,47.92193,0.330565058
2004,9,22,LP17,FALSE,-125.0786,47.91222,0
2004,9,22,LP22,FALSE,-125.1935,47.91936,0
2004,9,23,QR06,FALSE,-124.5055,47.52767,0
2004,9,23,QR10,FALSE,-124.6077,47.5286,0
2004,9,23,QR10,TRUE,-124.6105,47.53618,0
2004,9,23,QR14,FALSE,-124.6954,47.5249,0
2004,9,23,QR19,FALSE,-124.801,47.53305,0
2004,9,23,QR24,FALSE,-124.9314,47.53085,0
2004,9,24,GH03,FALSE,-124.2667,47.01817,0
2004,9,24,GH06,FALSE,-124.3204,46.99642,0
2004,9,24,GH10,FALSE,-124.4194,46.99902,0
2004,9,24,GH16,FALSE,-124.555,46.99605,0
2004,9,24,GH21,FALSE,-124.6926,46.99523,0
2004,9,24,GH26,FALSE,-124.8113,46.99367,0
2004,9,24,GH31,FALSE,-124.9477,47.0061,0
2004,9,25,WB05,FALSE,-124.1876,46.67033,0
2004,9,25,WB09,FALSE,-124.2847,46.66417,0
2004,9,25,WB14,FALSE,-124.3939,46.66443,0
2004,9,25,WB19,FALSE,-124.5104,46.67153,0
2004,9,25,WB23,FALSE,-124.606,46.66442,0
2004,9,25,WB30,FALSE,-124.7725,46.65956,0
2004,9,26,CR04,FALSE,-124.0876,46.17303,0
2004,9,26,CR07,FALSE,-124.1492,46.1585,0
2004,9,26,CR10,FALSE,-124.2173,46.16902,0
2004,9,26,CR10,TRUE,-124.2519,46.15305,0
2004,9,26,CR15,FALSE,-124.3287,46.16583,0
2004,9,26,CR20,FALSE,-124.445,46.16355,0
2004,9,26,CR25,FALSE,-124.5613,46.1685,0
2004,9,27,CH02,TRUE,-124.0779,45.0662,0
2004,9,27,CM01,FALSE,-124.01,45.49675,0
2004,9,27,CM03,FALSE,-124.0359,45.48892,0
2004,9,27,CM05,FALSE,-124.0912,45.4875,0
