Survey,cruise,Station_Code,Station,Date,Time,Year,Lat,Long,Station_Depth_m,Distance_Offshore_nm,Gear,Extension,Species,Length,Measurement
JSOES,13,062802LP04,LP04,6/28/2002,1/0/1900,2002,47.93333,-124.7533,32,4,264NRT,No,California market squid,90,DML (mm)
JSOES,13,062802LP04,LP04,6/28/2002,1/0/1900,2002,47.93333,-124.7533,32,4,264NRT,No,California market squid,88,DML (mm)
JSOES,13,062802LP04,LP04,6/28/2002,1/0/1900,2002,47.93333,-124.7533,32,4,264NRT,No,California market squid,78,DML (mm)
JSOES,13,062802LP04,LP04,6/28/2002,1/0/1900,2002,47.93333,-124.7533,32,4,264NRT,No,California market squid,65,DML (mm)
JSOES,13,062802LP04,LP04,6/28/2002,1/0/1900,2002,47.93333,-124.7533,32,4,264NRT,No,California market squid,85,DML (mm)
JSOES,13,062802LP04,LP04,6/28/2002,1/0/1900,2002,47.93333,-124.7533,32,4,264NRT,No,California market squid,65,DML (mm)
JSOES,13,062802LP04,LP04,6/28/2002,1/0/1900,2002,47.93333,-124.7533,32,4,264NRT,No,California market squid,74,DML (mm)
JSOES,13,062802LP04,LP04,6/28/2002,1/0/1900,2002,47.93333,-124.7533,32,4,264NRT,No,California market squid,60,DML (mm)
JSOES,13,062802LP04,LP04,6/28/2002,1/0/1900,2002,47.93333,-124.7533,32,4,264NRT,No,California market squid,62,DML (mm)
JSOES,13,062802LP04,LP04,6/28/2002,1/0/1900,2002,47.93333,-124.7533,32,4,264NRT,No,California market squid,60,DML (mm)
JSOES,16,062403LP06,LP06,6/24/2003,1/0/1900,2003,47.92833,-124.7933,49,6,264NRT,No,California market squid,120,DML (mm)
JSOES,16,062403LP12,LP12,6/24/2003,1/0/1900,2003,47.9285,-124.9575,102,12,264NRT,No,California market squid,42,DML (mm)
JSOES,16,062603GH03,GH03,6/26/2003,1/0/1900,2003,46.995,-124.2492,22,3,264NRT,No,California market squid,98,DML (mm)
JSOES,16,062603GH03,GH03,6/26/2003,1/0/1900,2003,46.995,-124.2492,22,3,264NRT,No,California market squid,111,DML (mm)
JSOES,16,062603GH03,GH03,6/26/2003,1/0/1900,2003,46.995,-124.2492,22,3,264NRT,No,California market squid,105,DML (mm)
JSOES,16,062603GH03,GH03,6/26/2003,1/0/1900,2003,46.995,-124.2492,22,3,264NRT,No,California market squid,109,DML (mm)
JSOES,16,062603GH03,GH03,6/26/2003,1/0/1900,2003,46.995,-124.2492,22,3,264NRT,No,California market squid,105,DML (mm)
JSOES,16,062603GH03,GH03,6/26/2003,1/0/1900,2003,46.995,-124.2492,22,3,264NRT,No,California market squid,84,DML (mm)
JSOES,16,062603GH03,GH03,6/26/2003,1/0/1900,2003,46.995,-124.2492,22,3,264NRT,No,California market squid,97,DML (mm)
JSOES,16,062603GH03,GH03,6/26/2003,1/0/1900,2003,46.995,-124.2492,22,3,264NRT,No,California market squid,92,DML (mm)
JSOES,16,062603GH03,GH03,6/26/2003,1/0/1900,2003,46.995,-124.2492,22,3,264NRT,No,California market squid,102,DML (mm)
JSOES,16,062603GH03,GH03,6/26/2003,1/0/1900,2003,46.995,-124.2492,22,3,264NRT,No,California market squid,86,DML (mm)
JSOES,16,062603GH06,GH06,6/26/2003,1/0/1900,2003,47.008,-124.3195,35,6,264NRT,No,California market squid,45,DML (mm)
JSOES,16,062603GH06,GH06,6/26/2003,1/0/1900,2003,47.008,-124.3195,35,6,264NRT,No,California market squid,38,DML (mm)
JSOES,16,062603GH06,GH06,6/26/2003,1/0/1900,2003,47.008,-124.3195,35,6,264NRT,No,California market squid,50,DML (mm)
JSOES,16,062603GH06,GH06,6/26/2003,1/0/1900,2003,47.008,-124.3195,35,6,264NRT,No,California market squid,46,DML (mm)
JSOES,16,062603GH06,GH06,6/26/2003,1/0/1900,2003,47.008,-124.3195,35,6,264NRT,No,California market squid,48,DML (mm)
JSOES,16,062603GH10,GH10,6/26/2003,1/0/1900,2003,47.01367,-124.4188,52,10,264NRT,No,California market squid,75,DML (mm)
JSOES,16,062603GH10,GH10,6/26/2003,1/0/1900,2003,47.01367,-124.4188,52,10,264NRT,No,California market squid,62,DML (mm)
JSOES,16,062603GH10,GH10,6/26/2003,1/0/1900,2003,47.01367,-124.4188,52,10,264NRT,No,California market squid,63,DML (mm)
JSOES,16,062603GH10,GH10,6/26/2003,1/0/1900,2003,47.01367,-124.4188,52,10,264NRT,No,California market squid,78,DML (mm)
JSOES,16,062603GH10,GH10,6/26/2003,1/0/1900,2003,47.01367,-124.4188,52,10,264NRT,No,California market squid,70,DML (mm)
JSOES,16,062603GH10,GH10,6/26/2003,1/0/1900,2003,47.01367,-124.4188,52,10,264NRT,No,California market squid,59,DML (mm)
JSOES,16,062603GH10,GH10,6/26/2003,1/0/1900,2003,47.01367,-124.4188,52,10,264NRT,No,California market squid,64,DML (mm)
JSOES,16,062603GH10,GH10,6/26/2003,1/0/1900,2003,47.01367,-124.4188,52,10,264NRT,No,California market squid,77,DML (mm)
JSOES,16,062603GH10,GH10,6/26/2003,1/0/1900,2003,47.01367,-124.4188,52,10,264NRT,No,California market squid,67,DML (mm)
JSOES,16,062603GH10,GH10,6/26/2003,1/0/1900,2003,47.01367,-124.4188,52,10,264NRT,No,California market squid,75,DML (mm)
JSOES,16,062603GH10,GH10,6/26/2003,1/0/1900,2003,47.01367,-124.4188,52,10,264NRT,No,California market squid,57,DML (mm)
JSOES,16,062603GH10,GH10,6/26/2003,1/0/1900,2003,47.01367,-124.4188,52,10,264NRT,No,California market squid,70,DML (mm)
JSOES,16,062603GH10,GH10,6/26/2003,1/0/1900,2003,47.01367,-124.4188,52,10,264NRT,No,California market squid,65,DML (mm)
JSOES,16,062603GH10,GH10,6/26/2003,1/0/1900,2003,47.01367,-124.4188,52,10,264NRT,No,California market squid,59,DML (mm)
JSOES,16,062603GH10,GH10,6/26/2003,1/0/1900,2003,47.01367,-124.4188,52,10,264NRT,No,California market squid,70,DML (mm)
JSOES,16,062603GH10,GH10,6/26/2003,1/0/1900,2003,47.01367,-124.4188,52,10,264NRT,No,California market squid,70,DML (mm)
JSOES,16,062603GH10,GH10,6/26/2003,1/0/1900,2003,47.01367,-124.4188,52,10,264NRT,No,California market squid,65,DML (mm)
JSOES,16,062603GH10,GH10,6/26/2003,1/0/1900,2003,47.01367,-124.4188,52,10,264NRT,No,California market squid,50,DML (mm)
JSOES,16,062603GH10,GH10,6/26/2003,1/0/1900,2003,47.01367,-124.4188,52,10,264NRT,No,California market squid,66,DML (mm)
JSOES,16,062603GH10,GH10,6/26/2003,1/0/1900,2003,47.01367,-124.4188,52,10,264NRT,No,California market squid,65,DML (mm)
JSOES,16,062603GH10,GH10,6/26/2003,1/0/1900,2003,47.01367,-124.4188,52,10,264NRT,No,California market squid,50,DML (mm)
JSOES,16,062603GH10,GH10,6/26/2003,1/0/1900,2003,47.01367,-124.4188,52,10,264NRT,No,California market squid,61,DML (mm)
JSOES,16,062603GH10,GH10,6/26/2003,1/0/1900,2003,47.01367,-124.4188,52,10,264NRT,No,California market squid,72,DML (mm)
JSOES,16,062603GH10,GH10,6/26/2003,1/0/1900,2003,47.01367,-124.4188,52,10,264NRT,No,California market squid,78,DML (mm)
JSOES,16,062603GH10,GH10,6/26/2003,1/0/1900,2003,47.01367,-124.4188,52,10,264NRT,No,California market squid,69,DML (mm)
JSOES,16,062603GH10,GH10,6/26/2003,1/0/1900,2003,47.01367,-124.4188,52,10,264NRT,No,California market squid,66,DML (mm)
JSOES,16,062603GH10,GH10,6/26/2003,1/0/1900,2003,47.01367,-124.4188,52,10,264NRT,No,California market squid,68,DML (mm)
JSOES,16,062603GH10,GH10,6/26/2003,1/0/1900,2003,47.01367,-124.4188,52,10,264NRT,No,California market squid,79,DML (mm)
JSOES,16,062603GH10,GH10,6/26/2003,1/0/1900,2003,47.01367,-124.4188,52,10,264NRT,No,California market squid,66,DML (mm)
JSOES,16,062603GH10,GH10,6/26/2003,1/0/1900,2003,47.01367,-124.4188,52,10,264NRT,No,California market squid,66,DML (mm)
JSOES,16,062603GH10,GH10,6/26/2003,1/0/1900,2003,47.01367,-124.4188,52,10,264NRT,No,California market squid,69,DML (mm)
JSOES,16,062603GH10,GH10,6/26/2003,1/0/1900,2003,47.01367,-124.4188,52,10,264NRT,No,California market squid,56,DML (mm)
JSOES,16,062603GH10,GH10,6/26/2003,1/0/1900,2003,47.01367,-124.4188,52,10,264NRT,No,California market squid,65,DML (mm)
JSOES,16,062603GH10,GH10,6/26/2003,1/0/1900,2003,47.01367,-124.4188,52,10,264NRT,No,California market squid,78,DML (mm)
JSOES,16,062603GH10,GH10,6/26/2003,1/0/1900,2003,47.01367,-124.4188,52,10,264NRT,No,California market squid,65,DML (mm)
JSOES,16,062603GH10,GH10,6/26/2003,1/0/1900,2003,47.01367,-124.4188,52,10,264NRT,No,California market squid,66,DML (mm)
JSOES,16,062603GH10,GH10,6/26/2003,1/0/1900,2003,47.01367,-124.4188,52,10,264NRT,No,California market squid,65,DML (mm)
JSOES,16,062603GH10,GH10,6/26/2003,1/0/1900,2003,47.01367,-124.4188,52,10,264NRT,No,California market squid,66,DML (mm)
JSOES,16,062603GH10,GH10,6/26/2003,1/0/1900,2003,47.01367,-124.4188,52,10,264NRT,No,California market squid,61,DML (mm)
JSOES,16,062603GH10,GH10,6/26/2003,1/0/1900,2003,47.01367,-124.4188,52,10,264NRT,No,California market squid,60,DML (mm)
JSOES,16,062603GH10,GH10,6/26/2003,1/0/1900,2003,47.01367,-124.4188,52,10,264NRT,No,California market squid,65,DML (mm)
JSOES,16,062603GH10,GH10,6/26/2003,1/0/1900,2003,47.01367,-124.4188,52,10,264NRT,No,California market squid,70,DML (mm)
JSOES,16,062603GH10,GH10,6/26/2003,1/0/1900,2003,47.01367,-124.4188,52,10,264NRT,No,California market squid,62,DML (mm)
JSOES,16,062603GH10,GH10,6/26/2003,1/0/1900,2003,47.01367,-124.4188,52,10,264NRT,No,California market squid,61,DML (mm)
JSOES,16,062603GH10,GH10,6/26/2003,1/0/1900,2003,47.01367,-124.4188,52,10,264NRT,No,California market squid,79,DML (mm)
JSOES,16,062603GH10,GH10,6/26/2003,1/0/1900,2003,47.01367,-124.4188,52,10,264NRT,No,California market squid,71,DML (mm)
JSOES,16,062603GH10,GH10,6/26/2003,1/0/1900,2003,47.01367,-124.4188,52,10,264NRT,No,California market squid,62,DML (mm)
JSOES,16,062603GH10,GH10,6/26/2003,1/0/1900,2003,47.01367,-124.4188,52,10,264NRT,No,California market squid,55,DML (mm)
JSOES,16,062603GH16,GH16,6/26/2003,1/0/1900,2003,47.01333,-124.5615,77,16,264NRT,No,California market squid,60,DML (mm)
JSOES,16,062603GH16,GH16,6/26/2003,1/0/1900,2003,47.01333,-124.5615,77,16,264NRT,No,California market squid,61,DML (mm)
JSOES,16,062603GH16,GH16,6/26/2003,1/0/1900,2003,47.01333,-124.5615,77,16,264NRT,No,California market squid,87,DML (mm)
JSOES,16,062603GH16,GH16,6/26/2003,1/0/1900,2003,47.01333,-124.5615,77,16,264NRT,No,California market squid,65,DML (mm)
JSOES,16,062603GH16,GH16,6/26/2003,1/0/1900,2003,47.01333,-124.5615,77,16,264NRT,No,California market squid,62,DML (mm)
JSOES,16,062603GH16,GH16,6/26/2003,1/0/1900,2003,47.01333,-124.5615,77,16,264NRT,No,California market squid,53,DML (mm)
JSOES,16,062603GH16,GH16,6/26/2003,1/0/1900,2003,47.01333,-124.5615,77,16,264NRT,No,California market squid,60,DML (mm)
JSOES,16,062603GH16,GH16,6/26/2003,1/0/1900,2003,47.01333,-124.5615,77,16,264NRT,No,California market squid,61,DML (mm)
JSOES,16,062603GH16,GH16,6/26/2003,1/0/1900,2003,47.01333,-124.5615,77,16,264NRT,No,California market squid,55,DML (mm)
JSOES,16,062603GH16,GH16,6/26/2003,1/0/1900,2003,47.01333,-124.5615,77,16,264NRT,No,California market squid,55,DML (mm)
JSOES,16,062603GH16,GH16,6/26/2003,1/0/1900,2003,47.01333,-124.5615,77,16,264NRT,No,California market squid,80,DML (mm)
JSOES,16,062603GH16,GH16,6/26/2003,1/0/1900,2003,47.01333,-124.5615,77,16,264NRT,No,California market squid,84,DML (mm)
JSOES,16,062603GH16,GH16,6/26/2003,1/0/1900,2003,47.01333,-124.5615,77,16,264NRT,No,California market squid,64,DML (mm)
JSOES,16,062603GH16,GH16,6/26/2003,1/0/1900,2003,47.01333,-124.5615,77,16,264NRT,No,California market squid,58,DML (mm)
JSOES,16,062603GH16,GH16,6/26/2003,1/0/1900,2003,47.01333,-124.5615,77,16,264NRT,No,California market squid,64,DML (mm)
JSOES,16,062603GH16,GH16,6/26/2003,1/0/1900,2003,47.01333,-124.5615,77,16,264NRT,No,California market squid,65,DML (mm)
JSOES,16,062603GH16,GH16,6/26/2003,1/0/1900,2003,47.01333,-124.5615,77,16,264NRT,No,California market squid,57,DML (mm)
JSOES,16,062603GH16,GH16,6/26/2003,1/0/1900,2003,47.01333,-124.5615,77,16,264NRT,No,California market squid,60,DML (mm)
JSOES,16,062603GH16,GH16,6/26/2003,1/0/1900,2003,47.01333,-124.5615,77,16,264NRT,No,California market squid,57,DML (mm)
JSOES,16,062603GH16,GH16,6/26/2003,1/0/1900,2003,47.01333,-124.5615,77,16,264NRT,No,California market squid,54,DML (mm)
JSOES,16,062603GH16,GH16,6/26/2003,1/0/1900,2003,47.01333,-124.5615,77,16,264NRT,No,California market squid,62,DML (mm)
JSOES,16,062603GH16,GH16,6/26/2003,1/0/1900,2003,47.01333,-124.5615,77,16,264NRT,No,California market squid,61,DML (mm)
JSOES,16,062603GH16,GH16,6/26/2003,1/0/1900,2003,47.01333,-124.5615,77,16,264NRT,No,California market squid,63,DML (mm)
JSOES,16,062603GH16,GH16,6/26/2003,1/0/1900,2003,47.01333,-124.5615,77,16,264NRT,No,California market squid,58,DML (mm)
JSOES,16,062603GH16,GH16,6/26/2003,1/0/1900,2003,47.01333,-124.5615,77,16,264NRT,No,California market squid,59,DML (mm)
JSOES,16,062603GH16,GH16,6/26/2003,1/0/1900,2003,47.01333,-124.5615,77,16,264NRT,No,California market squid,58,DML (mm)
JSOES,16,062603GH16,GH16,6/26/2003,1/0/1900,2003,47.01333,-124.5615,77,16,264NRT,No,California market squid,58,DML (mm)
JSOES,16,062603GH16,GH16,6/26/2003,1/0/1900,2003,47.01333,-124.5615,77,16,264NRT,No,California market squid,66,DML (mm)
JSOES,16,062603GH16,GH16,6/26/2003,1/0/1900,2003,47.01333,-124.5615,77,16,264NRT,No,California market squid,55,DML (mm)
JSOES,16,062603GH16,GH16,6/26/2003,1/0/1900,2003,47.01333,-124.5615,77,16,264NRT,No,California market squid,60,DML (mm)
JSOES,16,062603GH16,GH16,6/26/2003,1/0/1900,2003,47.01333,-124.5615,77,16,264NRT,No,California market squid,56,DML (mm)
JSOES,16,062603GH16,GH16,6/26/2003,1/0/1900,2003,47.01333,-124.5615,77,16,264NRT,No,California market squid,60,DML (mm)
JSOES,16,062603GH16,GH16,6/26/2003,1/0/1900,2003,47.01333,-124.5615,77,16,264NRT,No,California market squid,60,DML (mm)
JSOES,16,062603GH16,GH16,6/26/2003,1/0/1900,2003,47.01333,-124.5615,77,16,264NRT,No,California market squid,56,DML (mm)
JSOES,16,062603GH16,GH16,6/26/2003,1/0/1900,2003,47.01333,-124.5615,77,16,264NRT,No,California market squid,65,DML (mm)
JSOES,16,062603GH16,GH16,6/26/2003,1/0/1900,2003,47.01333,-124.5615,77,16,264NRT,No,California market squid,57,DML (mm)
JSOES,16,062603GH16,GH16,6/26/2003,1/0/1900,2003,47.01333,-124.5615,77,16,264NRT,No,California market squid,56,DML (mm)
JSOES,16,062603GH16,GH16,6/26/2003,1/0/1900,2003,47.01333,-124.5615,77,16,264NRT,No,California market squid,59,DML (mm)
JSOES,16,062603GH16,GH16,6/26/2003,1/0/1900,2003,47.01333,-124.5615,77,16,264NRT,No,California market squid,56,DML (mm)
JSOES,16,062603GH16,GH16,6/26/2003,1/0/1900,2003,47.01333,-124.5615,77,16,264NRT,No,California market squid,58,DML (mm)
JSOES,16,062603GH16,GH16,6/26/2003,1/0/1900,2003,47.01333,-124.5615,77,16,264NRT,No,California market squid,58,DML (mm)
JSOES,16,062603GH16,GH16,6/26/2003,1/0/1900,2003,47.01333,-124.5615,77,16,264NRT,No,California market squid,60,DML (mm)
JSOES,16,062603GH16,GH16,6/26/2003,1/0/1900,2003,47.01333,-124.5615,77,16,264NRT,No,California market squid,65,DML (mm)
JSOES,16,062603GH16,GH16,6/26/2003,1/0/1900,2003,47.01333,-124.5615,77,16,264NRT,No,California market squid,65,DML (mm)
JSOES,16,062603GH16,GH16,6/26/2003,1/0/1900,2003,47.01333,-124.5615,77,16,264NRT,No,California market squid,63,DML (mm)
JSOES,16,062603GH16,GH16,6/26/2003,1/0/1900,2003,47.01333,-124.5615,77,16,264NRT,No,California market squid,50,DML (mm)
JSOES,16,062603GH16,GH16,6/26/2003,1/0/1900,2003,47.01333,-124.5615,77,16,264NRT,No,California market squid,57,DML (mm)
JSOES,16,062603GH16,GH16,6/26/2003,1/0/1900,2003,47.01333,-124.5615,77,16,264NRT,No,California market squid,42,DML (mm)
JSOES,16,062603GH16,GH16,6/26/2003,1/0/1900,2003,47.01333,-124.5615,77,16,264NRT,No,California market squid,55,DML (mm)
JSOES,16,062603GH16,GH16,6/26/2003,1/0/1900,2003,47.01333,-124.5615,77,16,264NRT,No,California market squid,55,DML (mm)
JSOES,16,062703WB09,WB09,6/27/2003,1/0/1900,2003,46.681,-124.2852,56,9,264NRT,No,California market squid,65,DML (mm)
JSOES,16,062703WB09,WB09,6/27/2003,1/0/1900,2003,46.681,-124.2852,56,9,264NRT,No,California market squid,51,DML (mm)
JSOES,16,062703WB09,WB09,6/27/2003,1/0/1900,2003,46.681,-124.2852,56,9,264NRT,No,California market squid,44,DML (mm)
JSOES,16,062703WB09,WB09,6/27/2003,1/0/1900,2003,46.681,-124.2852,56,9,264NRT,No,California market squid,48,DML (mm)
JSOES,16,062703WB09,WB09,6/27/2003,1/0/1900,2003,46.681,-124.2852,56,9,264NRT,No,California market squid,46,DML (mm)
JSOES,16,062703WB09,WB09,6/27/2003,1/0/1900,2003,46.681,-124.2852,56,9,264NRT,No,California market squid,62,DML (mm)
JSOES,16,062703WB09,WB09,6/27/2003,1/0/1900,2003,46.681,-124.2852,56,9,264NRT,No,California market squid,58,DML (mm)
JSOES,16,062703WB09,WB09,6/27/2003,1/0/1900,2003,46.681,-124.2852,56,9,264NRT,No,California market squid,46,DML (mm)
JSOES,16,062703WB09,WB09,6/27/2003,1/0/1900,2003,46.681,-124.2852,56,9,264NRT,No,California market squid,42,DML (mm)
JSOES,16,062703WB09,WB09,6/27/2003,1/0/1900,2003,46.681,-124.2852,56,9,264NRT,No,California market squid,55,DML (mm)
JSOES,16,062703WB09,WB09,6/27/2003,1/0/1900,2003,46.681,-124.2852,56,9,264NRT,No,California market squid,53,DML (mm)
JSOES,16,062703WB09,WB09,6/27/2003,1/0/1900,2003,46.681,-124.2852,56,9,264NRT,No,California market squid,56,DML (mm)
JSOES,16,062703WB09,WB09,6/27/2003,1/0/1900,2003,46.681,-124.2852,56,9,264NRT,No,California market squid,60,DML (mm)
JSOES,16,062703WB09,WB09,6/27/2003,1/0/1900,2003,46.681,-124.2852,56,9,264NRT,No,California market squid,41,DML (mm)
JSOES,16,062703WB09,WB09,6/27/2003,1/0/1900,2003,46.681,-124.2852,56,9,264NRT,No,California market squid,54,DML (mm)
JSOES,16,062703WB09,WB09,6/27/2003,1/0/1900,2003,46.681,-124.2852,56,9,264NRT,No,California market squid,42,DML (mm)
JSOES,16,062703WB09,WB09,6/27/2003,1/0/1900,2003,46.681,-124.2852,56,9,264NRT,No,California market squid,41,DML (mm)
JSOES,16,062703WB09,WB09,6/27/2003,1/0/1900,2003,46.681,-124.2852,56,9,264NRT,No,California market squid,43,DML (mm)
JSOES,16,062703WB09,WB09,6/27/2003,1/0/1900,2003,46.681,-124.2852,56,9,264NRT,No,California market squid,41,DML (mm)
JSOES,16,062703WB09,WB09,6/27/2003,1/0/1900,2003,46.681,-124.2852,56,9,264NRT,No,California market squid,51,DML (mm)
JSOES,16,062703WB09,WB09,6/27/2003,1/0/1900,2003,46.681,-124.2852,56,9,264NRT,No,California market squid,52,DML (mm)
JSOES,16,062703WB09,WB09,6/27/2003,1/0/1900,2003,46.681,-124.2852,56,9,264NRT,No,California market squid,51,DML (mm)
JSOES,16,062703WB09,WB09,6/27/2003,1/0/1900,2003,46.681,-124.2852,56,9,264NRT,No,California market squid,58,DML (mm)
JSOES,16,062703WB09,WB09,6/27/2003,1/0/1900,2003,46.681,-124.2852,56,9,264NRT,No,California market squid,58,DML (mm)
JSOES,16,062703WB09,WB09,6/27/2003,1/0/1900,2003,46.681,-124.2852,56,9,264NRT,No,California market squid,49,DML (mm)
JSOES,16,062703WB09,WB09,6/27/2003,1/0/1900,2003,46.681,-124.2852,56,9,264NRT,No,California market squid,54,DML (mm)
JSOES,16,062703WB09,WB09,6/27/2003,1/0/1900,2003,46.681,-124.2852,56,9,264NRT,No,California market squid,58,DML (mm)
JSOES,16,062703WB09,WB09,6/27/2003,1/0/1900,2003,46.681,-124.2852,56,9,264NRT,No,California market squid,43,DML (mm)
JSOES,16,062703WB09,WB09,6/27/2003,1/0/1900,2003,46.681,-124.2852,56,9,264NRT,No,California market squid,48,DML (mm)
JSOES,16,062703WB09,WB09,6/27/2003,1/0/1900,2003,46.681,-124.2852,56,9,264NRT,No,California market squid,56,DML (mm)
JSOES,16,062703WB09,WB09,6/27/2003,1/0/1900,2003,46.681,-124.2852,56,9,264NRT,No,California market squid,44,DML (mm)
JSOES,16,062703WB09,WB09,6/27/2003,1/0/1900,2003,46.681,-124.2852,56,9,264NRT,No,California market squid,41,DML (mm)
JSOES,16,062703WB09,WB09,6/27/2003,1/0/1900,2003,46.681,-124.2852,56,9,264NRT,No,California market squid,50,DML (mm)
JSOES,16,062703WB09,WB09,6/27/2003,1/0/1900,2003,46.681,-124.2852,56,9,264NRT,No,California market squid,72,DML (mm)
JSOES,16,062703WB09,WB09,6/27/2003,1/0/1900,2003,46.681,-124.2852,56,9,264NRT,No,California market squid,51,DML (mm)
JSOES,16,062703WB09,WB09,6/27/2003,1/0/1900,2003,46.681,-124.2852,56,9,264NRT,No,California market squid,49,DML (mm)
JSOES,16,062703WB09,WB09,6/27/2003,1/0/1900,2003,46.681,-124.2852,56,9,264NRT,No,California market squid,62,DML (mm)
JSOES,16,062703WB09,WB09,6/27/2003,1/0/1900,2003,46.681,-124.2852,56,9,264NRT,No,California market squid,51,DML (mm)
JSOES,16,062703WB09,WB09,6/27/2003,1/0/1900,2003,46.681,-124.2852,56,9,264NRT,No,California market squid,46,DML (mm)
JSOES,16,062703WB09,WB09,6/27/2003,1/0/1900,2003,46.681,-124.2852,56,9,264NRT,No,California market squid,42,DML (mm)
JSOES,16,062703WB09,WB09,6/27/2003,1/0/1900,2003,46.681,-124.2852,56,9,264NRT,No,California market squid,76,DML (mm)
JSOES,16,062703WB09,WB09,6/27/2003,1/0/1900,2003,46.681,-124.2852,56,9,264NRT,No,California market squid,60,DML (mm)
JSOES,16,062703WB09,WB09,6/27/2003,1/0/1900,2003,46.681,-124.2852,56,9,264NRT,No,California market squid,45,DML (mm)
JSOES,16,062703WB09,WB09,6/27/2003,1/0/1900,2003,46.681,-124.2852,56,9,264NRT,No,California market squid,58,DML (mm)
JSOES,16,062703WB09,WB09,6/27/2003,1/0/1900,2003,46.681,-124.2852,56,9,264NRT,No,California market squid,51,DML (mm)
JSOES,16,062703WB09,WB09,6/27/2003,1/0/1900,2003,46.681,-124.2852,56,9,264NRT,No,California market squid,59,DML (mm)
JSOES,16,062703WB09,WB09,6/27/2003,1/0/1900,2003,46.681,-124.2852,56,9,264NRT,No,California market squid,57,DML (mm)
JSOES,16,062703WB09,WB09,6/27/2003,1/0/1900,2003,46.681,-124.2852,56,9,264NRT,No,California market squid,61,DML (mm)
JSOES,16,062703WB09,WB09,6/27/2003,1/0/1900,2003,46.681,-124.2852,56,9,264NRT,No,California market squid,60,DML (mm)
JSOES,16,062703WB09,WB09,6/27/2003,1/0/1900,2003,46.681,-124.2852,56,9,264NRT,No,California market squid,53,DML (mm)
JSOES,16,062703WB14,WB14,6/27/2003,1/0/1900,2003,46.65733,-124.3908,79,14,264NRT,No,California market squid,78,DML (mm)
JSOES,16,062703WB14,WB14,6/27/2003,1/0/1900,2003,46.65733,-124.3908,79,14,264NRT,No,California market squid,79,DML (mm)
JSOES,16,062703WB14,WB14,6/27/2003,1/0/1900,2003,46.65733,-124.3908,79,14,264NRT,No,California market squid,74,DML (mm)
JSOES,16,062703WB14,WB14,6/27/2003,1/0/1900,2003,46.65733,-124.3908,79,14,264NRT,No,California market squid,78,DML (mm)
JSOES,16,062703WB14,WB14,6/27/2003,1/0/1900,2003,46.65733,-124.3908,79,14,264NRT,No,California market squid,75,DML (mm)
JSOES,16,062703WB14,WB14,6/27/2003,1/0/1900,2003,46.65733,-124.3908,79,14,264NRT,No,California market squid,62,DML (mm)
JSOES,16,062703WB14,WB14,6/27/2003,1/0/1900,2003,46.65733,-124.3908,79,14,264NRT,No,California market squid,76,DML (mm)
JSOES,16,062703WB14,WB14,6/27/2003,1/0/1900,2003,46.65733,-124.3908,79,14,264NRT,No,California market squid,80,DML (mm)
JSOES,16,062703WB14,WB14,6/27/2003,1/0/1900,2003,46.65733,-124.3908,79,14,264NRT,No,California market squid,61,DML (mm)
JSOES,16,062703WB14,WB14,6/27/2003,1/0/1900,2003,46.65733,-124.3908,79,14,264NRT,No,California market squid,79,DML (mm)
JSOES,16,062703WB14,WB14,6/27/2003,1/0/1900,2003,46.65733,-124.3908,79,14,264NRT,No,California market squid,73,DML (mm)
JSOES,16,062703WB14,WB14,6/27/2003,1/0/1900,2003,46.65733,-124.3908,79,14,264NRT,No,California market squid,67,DML (mm)
JSOES,16,062703WB14,WB14,6/27/2003,1/0/1900,2003,46.65733,-124.3908,79,14,264NRT,No,California market squid,81,DML (mm)
JSOES,16,062703WB14,WB14,6/27/2003,1/0/1900,2003,46.65733,-124.3908,79,14,264NRT,No,California market squid,72,DML (mm)
JSOES,16,062703WB14,WB14,6/27/2003,1/0/1900,2003,46.65733,-124.3908,79,14,264NRT,No,California market squid,81,DML (mm)
JSOES,16,062703WB14,WB14,6/27/2003,1/0/1900,2003,46.65733,-124.3908,79,14,264NRT,No,California market squid,77,DML (mm)
JSOES,16,062703WB14,WB14,6/27/2003,1/0/1900,2003,46.65733,-124.3908,79,14,264NRT,No,California market squid,78,DML (mm)
JSOES,16,062703WB14,WB14,6/27/2003,1/0/1900,2003,46.65733,-124.3908,79,14,264NRT,No,California market squid,70,DML (mm)
JSOES,16,062703WB14,WB14,6/27/2003,1/0/1900,2003,46.65733,-124.3908,79,14,264NRT,No,California market squid,72,DML (mm)
JSOES,16,062703WB14,WB14,6/27/2003,1/0/1900,2003,46.65733,-124.3908,79,14,264NRT,No,California market squid,74,DML (mm)
JSOES,16,062703WB14,WB14,6/27/2003,1/0/1900,2003,46.65733,-124.3908,79,14,264NRT,No,California market squid,65,DML (mm)
JSOES,16,062703WB14,WB14,6/27/2003,1/0/1900,2003,46.65733,-124.3908,79,14,264NRT,No,California market squid,63,DML (mm)
JSOES,16,062703WB14,WB14,6/27/2003,1/0/1900,2003,46.65733,-124.3908,79,14,264NRT,No,California market squid,63,DML (mm)
JSOES,16,062703WB14,WB14,6/27/2003,1/0/1900,2003,46.65733,-124.3908,79,14,264NRT,No,California market squid,71,DML (mm)
