Cruise ,Sample_Date,Month,Day,Year,Start_Time,Transect_Name,Distance_Offshore_nmi,Bottom_Depth,Station_Code,Haul,Station,Lat,Lon,Study_Type,Repeat,MMED,Liner_Mesh,Extension,California_market_squid_,
31,9/28/2007,9,28,2007,9:37,Cascade Head,2,58,092807CH02,36,CH02,45.0335,-124.081,Regular,FALSE,No,0.8,No,0,
31,9/28/2007,9,28,2007,12:15,Cascade Head,2,58,092807CH02B,38,CH02,45.04016,-124.0795,Regular,TRUE,No,0.8,No,0,1
31,9/28/2007,9,28,2007,7:43,Cascade Head,5,95,092807CH05,35,CH05,45.06816,-124.1338,Regular,FALSE,No,0.8,No,0,
32,5/23/2008,5,23,2008,8:29,Cape Meares,1,36,052308CM01,1,CM01,45.50533,-124.0173,Regular,FALSE,No,0.8,No,0,
32,5/23/2008,5,23,2008,10:10,Cape Meares,3,56,052308CM03,2,CM03,45.4975,-124.0435,Regular,FALSE,No,0.8,No,0,
32,5/23/2008,5,23,2008,12:03,Cape Meares,5,84,052308CM05,3,CM05,45.49817,-124.0985,Regular,FALSE,No,0.8,No,0,
32,5/23/2008,5,23,2008,14:22,Cape Meares,10,135,052308CM10,4,CM10,45.49933,-124.2157,Regular,FALSE,No,0.8,No,0,
32,5/23/2008,5,23,2008,16:38,Cape Meares,15,175,052308CM15,5,CM15,45.49983,-124.3338,Regular,FALSE,No,0.8,No,0.277018966,
32,5/23/2008,5,23,2008,18:50,Cape Meares,20,250,052308CM20,6,CM20,45.49717,-124.4538,Regular,FALSE,No,0.8,No,0,
32,5/24/2008,5,24,2008,8:07,Columbia River,4,26,052408CR04,7,CR04,46.178,-124.0938,Regular,FALSE,No,0.8,No,0,
32,5/24/2008,5,24,2008,9:57,Columbia River,7,55,052408CR07,8,CR07,46.17484,-124.1732,Regular,FALSE,No,0.8,No,0,
32,5/24/2008,5,24,2008,11:48,Columbia River,10,75,052408CR10,9,CR10,46.17717,-124.2242,Regular,FALSE,No,0.8,No,1.824697547,
32,5/24/2008,5,24,2008,13:50,Columbia River,15,110,052408CR15,10,CR15,46.17817,-124.3363,Regular,FALSE,No,0.8,No,0,
32,5/24/2008,5,24,2008,16:04,Columbia River,20,132,052408CR20,11,CR20,46.18017,-124.457,Regular,FALSE,No,0.8,No,0,
32,5/24/2008,5,24,2008,18:48,Columbia River,25,160,052408CR25,12,CR25,46.185,-124.5662,Regular,FALSE,No,0.8,No,0,
32,5/25/2008,5,25,2008,8:17,Willapa Bay,5,29,052508WB05,13,WB05,46.63667,-124.1812,Regular,FALSE,No,0.8,No,0.270814341,
32,5/25/2008,5,25,2008,10:00,Willapa Bay,9,57,052508WB09,14,WB09,46.68083,-124.2933,Regular,FALSE,No,0.8,No,6.129524749,
32,5/25/2008,5,25,2008,12:17,Willapa Bay,14,78,052508WB14,15,WB14,46.68184,-124.4023,Regular,FALSE,No,0.8,No,0,
32,5/25/2008,5,25,2008,14:15,Willapa Bay,19,108,052508WB19,16,WB19,46.65033,-124.506,Regular,TRUE,No,0.8,No,0,1
32,5/25/2008,5,25,2008,14:54,Willapa Bay,19,110,052508WB19B,17,WB19,46.64183,-124.5093,Regular,FALSE,No,0.8,No,0,
32,5/25/2008,5,25,2008,16:52,Willapa Bay,23,135,052508WB23,18,WB23,46.64683,-124.6147,Regular,FALSE,No,0.8,No,0,
32,5/25/2008,5,25,2008,19:11,Willapa Bay,30,280,052508WB30,19,WB30,46.657,-124.785,Regular,FALSE,No,0.8,No,0,
32,5/26/2008,5,26,2008,8:39,Grays Harbor,6,36,052608GH06,20,GH06,46.98433,-124.322,Regular,FALSE,No,0.8,No,1.652102122,
32,5/26/2008,5,26,2008,10:31,Grays Harbor,10,52,052608GH10,21,GH10,47.016,-124.4203,Regular,FALSE,No,0.8,No,0.548845473,
32,5/26/2008,5,26,2008,12:25,Grays Harbor,16,75,052608GH16,22,GH16,47.00883,-124.5523,Regular,FALSE,No,0.8,No,0,
32,5/26/2008,5,26,2008,14:19,Grays Harbor,21,106,052608GH21,23,GH21,47.01233,-124.6837,Regular,FALSE,No,0.8,No,0,
32,5/26/2008,5,26,2008,16:14,Grays Harbor,26,149,052608GH26,24,GH26,47.01183,-124.8023,Regular,FALSE,No,0.8,No,0,
32,5/26/2008,5,26,2008,18:19,Grays Harbor,31,152,052608GH31,25,GH31,47.0065,-124.9498,Regular,FALSE,No,0.8,No,0,
32,5/27/2008,5,27,2008,8:35,Queets River,6,28,052708QR06,26,QR06,47.51883,-124.5068,Regular,FALSE,No,0.8,No,0,
32,5/27/2008,5,27,2008,10:29,Queets River,10,52,052708QR10,27,QR10,47.54667,-124.6155,Regular,FALSE,No,0.8,No,0,
32,5/27/2008,5,27,2008,11:28,Queets River,10,51,052708QR10B,28,QR10,47.51317,-124.6018,Regular,TRUE,No,0.8,No,0,1
32,5/27/2008,5,27,2008,13:17,Queets River,14,75,052708QR14,29,QR14,47.5495,-124.705,Regular,FALSE,No,0.8,No,0,
32,5/27/2008,5,27,2008,15:23,Queets River,19,113,052708QR19,30,QR19,47.545,-124.8187,Regular,FALSE,No,0.8,No,0,
32,5/27/2008,5,27,2008,17:27,Queets River,24,169,052708QR24,31,QR24,47.5485,-124.9302,Regular,FALSE,No,0.8,No,0,
32,5/27/2008,5,27,2008,18:51,Queets River,29,272,052708QR29,32,QR29,47.55617,-125.0445,Regular,FALSE,No,0.8,No,0,
32,5/28/2008,5,28,2008,8:11,LaPush,4,33,052808LP04,33,LP04,47.89583,-124.7225,Regular,FALSE,No,0.8,No,2.459089062,
32,5/28/2008,5,28,2008,9:50,LaPush,6,52,052808LP06,34,LP06,47.89867,-124.7713,Regular,FALSE,No,0.8,No,0,
32,5/28/2008,5,28,2008,11:39,LaPush,9,80,052808LP09,35,LP09,47.93567,-124.879,Regular,FALSE,No,0.8,No,0,
32,5/28/2008,5,28,2008,13:42,LaPush,12,104,052808LP12,36,LP12,47.93667,-124.9662,Regular,FALSE,No,0.8,No,0,
32,5/28/2008,5,28,2008,15:49,LaPush,17,134,052808LP17,37,LP17,47.9335,-125.0888,Regular,FALSE,No,0.8,No,0,
32,5/28/2008,5,28,2008,17:47,LaPush,22,176,052808LP22,38,LP22,47.92733,-125.1998,Regular,FALSE,No,0.8,No,0,
32,5/28/2008,5,28,2008,19:10,LaPush,27,360,052808LP27,39,LP27,47.92733,-125.2897,Regular,FALSE,No,0.8,No,0,
32,5/29/2008,5,29,2008,8:04,Father and Son,4,31,052908FS04,40,FS04,48.19783,-124.7872,Regular,FALSE,No,0.8,No,0,
32,5/29/2008,5,29,2008,9:46,Father and Son,7,55,052908FS07,41,FS07,48.197,-124.8715,Regular,FALSE,No,0.8,No,0,
32,5/29/2008,5,29,2008,11:25,Father and Son,9,103,052908FS09,42,FS09,48.23333,-124.9192,Regular,FALSE,No,0.8,No,0,
32,5/29/2008,5,29,2008,13:08,Father and Son,12,260,052908FS12,43,FS12,48.19883,-124.9923,Regular,FALSE,No,0.8,No,0,
32,5/29/2008,5,29,2008,15:14,Father and Son,17,118,052908FS17,44,FS17,48.1995,-125.0932,Regular,FALSE,No,0.8,No,0,
32,5/29/2008,5,29,2008,17:17,Father and Son,22,162,052908FS22,45,FS22,48.20217,-125.2602,Regular,FALSE,No,0.8,No,0,
33,6/22/2008,6,22,2008,8:15,Father and Son,4,27.8,062208FS04,1,FS04,48.23433,-124.7898,Regular,FALSE,No,0.8,No,0,
33,6/22/2008,6,22,2008,10:13,Father and Son,7,53.6,062208FS07,2,FS07,48.238,-124.8675,Regular,FALSE,No,0.8,No,0,
33,6/22/2008,6,22,2008,12:30,Father and Son,9,103,062208FS09,3,FS09,48.22217,-124.9228,Regular,FALSE,No,0.8,No,0,
33,6/22/2008,6,22,2008,14:37,Father and Son,12,289,062208FS12,4,FS12,48.22583,-125.0072,Regular,FALSE,No,0.8,No,0,
33,6/22/2008,6,22,2008,16:58,Father and Son,17,117.5,062208FS17,5,FS17,48.239,-125.123,Regular,FALSE,No,0.8,No,0,
33,6/22/2008,6,22,2008,19:28,Father and Son,22,120,062208FS22,6,FS22,48.23317,-125.2482,Regular,FALSE,No,0.8,No,0,
33,6/22/2008,6,22,2008,20:38,Father and Son,22,256,062208FS22B,7,FS22,48.21,-125.2162,Regular,TRUE,No,0.8,No,0,1
33,6/23/2008,6,23,2008,8:04,LaPush,4,29,062308LP04,8,LP04,47.9295,-124.7418,Regular,FALSE,No,0.8,No,0,
33,6/23/2008,6,23,2008,9:43,LaPush,6,50.8,062308LP06,9,LP06,47.92617,-124.8093,Regular,FALSE,No,0.8,No,0,
33,6/23/2008,6,23,2008,11:53,LaPush,9,77.4,062308LP09,10,LP09,47.90133,-124.8658,Regular,FALSE,No,0.8,No,0,
33,6/23/2008,6,23,2008,13:47,LaPush,12,107.2,062308LP12,11,LP12,47.89933,-124.962,Regular,FALSE,No,0.8,No,0,
33,6/23/2008,6,23,2008,14:52,LaPush,12,105.2,062308LP12B,12,LP12,47.93633,-124.96,Regular,TRUE,No,0.8,No,0,1
33,6/23/2008,6,23,2008,17:19,LaPush,17,141.3,062308LP17,13,LP17,47.93267,-125.1047,Regular,FALSE,No,0.8,No,0.822143176,
33,6/23/2008,6,23,2008,19:41,LaPush,22,175.8,062308LP22,14,LP22,47.928,-125.2037,Regular,FALSE,No,0.8,No,0,
33,6/24/2008,6,24,2008,8:45,Queets River,6,26.9,062408QR06,15,QR06,47.54583,-124.5065,Regular,FALSE,No,0.8,No,0.567775563,
33,6/24/2008,6,24,2008,11:02,Queets River,10,48.9,062408QR10,16,QR10,47.55183,-124.6053,Regular,FALSE,No,0.8,No,0.319402436,
33,6/24/2008,6,24,2008,13:22,Queets River,14,76.1,062408QR14,17,QR14,47.54867,-124.7047,Regular,FALSE,No,0.8,No,0.26378348,
33,6/24/2008,6,24,2008,16:01,Queets River,19,110.2,062408QR19,18,QR19,47.546,-124.8048,Regular,FALSE,No,0.8,No,0,
33,6/24/2008,6,24,2008,18:22,Queets River,24,175.2,062408QR24,19,QR24,47.5405,-124.9413,Regular,FALSE,No,0.8,No,0.856302658,
33,6/25/2008,6,25,2008,8:12,Grays Harbor,3,25.7,062508GH03,20,GH03,47.0135,-124.257,Regular,FALSE,No,0.8,No,0.288231114,
33,6/25/2008,6,25,2008,10:00,Grays Harbor,6,37.7,062508GH06,21,GH06,47.01667,-124.3378,Regular,FALSE,No,0.8,No,0.856742268,
33,6/25/2008,6,25,2008,12:05,Grays Harbor,10,55.9,062508GH10,22,GH10,47.01,-124.4313,Regular,FALSE,No,0.8,No,0.935170173,
33,6/25/2008,6,25,2008,14:18,Grays Harbor,16,80.4,062508GH16,23,GH16,47.01217,-124.5753,Regular,FALSE,No,0.8,No,0.319684321,
33,6/25/2008,6,25,2008,16:33,Grays Harbor,21,115,062508GH21,24,GH21,47.0125,-124.7105,Regular,FALSE,No,0.8,No,0,
33,6/25/2008,6,25,2008,18:57,Grays Harbor,26,154.1,062508GH26,25,GH26,47.004,-124.8268,Regular,FALSE,No,0.8,No,0,
33,6/25/2008,6,25,2008,20:30,Grays Harbor,31,159.4,062508GH31,26,GH31,46.99667,-124.9263,Regular,FALSE,No,0.8,No,0,
33,6/26/2008,6,26,2008,7:59,Willapa Bay,5,30,062608WB05,27,WB05,46.6705,-124.187,Regular,FALSE,No,0.8,No,0,
33,6/26/2008,6,26,2008,9:45,Willapa Bay,9,61.2,062608WB09,28,WB09,46.681,-124.3065,Regular,FALSE,No,0.8,No,0,
33,6/26/2008,6,26,2008,11:58,Willapa Bay,14,80.1,062608WB14,29,WB14,46.68267,-124.4073,Regular,FALSE,No,0.8,No,0.298303746,
33,6/26/2008,6,26,2008,12:58,Willapa Bay,14,80.1,062608WB14B,30,WB14,46.66283,-124.4078,Regular,TRUE,No,0.8,No,0.336348246,
33,6/26/2008,6,26,2008,15:01,Willapa Bay,19,109.1,062608WB19,31,WB19,46.68233,-124.5163,Regular,FALSE,No,0.8,No,0,
33,6/26/2008,6,26,2008,17:15,Willapa Bay,23,137.9,062608WB23,32,WB23,46.65567,-124.5975,Regular,FALSE,No,0.8,No,0,
33,6/26/2008,6,26,2008,19:47,Willapa Bay,30,285.8,062608WB30,33,WB30,46.682,-124.7955,Regular,FALSE,No,0.8,No,0,
33,6/27/2008,6,27,2008,8:09,Columbia River,4,25.1,062708CR04,34,CR04,46.17433,-124.0827,Regular,FALSE,No,0.8,No,0,
33,6/27/2008,6,27,2008,10:02,Columbia River,7,55,062708CR07,35,CR07,46.17167,-124.1648,Regular,FALSE,No,0.8,No,0,
33,6/27/2008,6,27,2008,12:11,Columbia River,10,77,062708CR10,36,CR10,46.16583,-124.222,Regular,FALSE,No,0.8,No,0,
33,6/27/2008,6,27,2008,14:23,Columbia River,15,105,062708CR15,37,CR15,46.17033,-124.3318,Regular,FALSE,No,0.8,No,0,
33,6/27/2008,6,27,2008,16:58,Columbia River,20,132.2,062708CR20,38,CR20,46.17817,-124.447,Regular,FALSE,No,0.8,No,0,
33,6/27/2008,6,27,2008,19:15,Columbia River,25,152.4,062708CR25,39,CR25,46.17317,-124.5583,Regular,FALSE,No,0.8,No,0,
33,6/28/2008,6,28,2008,8:06,Cape Meares,1,37,062808CM01,40,CM01,45.4915,-124.0148,Regular,FALSE,No,0.8,No,0,
33,6/28/2008,6,28,2008,9:25,Cape Meares,3,58.8,062808CM03,41,CM03,45.48767,-124.0393,Regular,FALSE,No,0.8,No,0,
33,6/28/2008,6,28,2008,11:16,Cape Meares,5,85,062808CM05,42,CM05,45.49467,-124.0982,Regular,FALSE,No,0.8,No,0,
33,6/28/2008,6,28,2008,13:39,Cape Meares,10,134.3,062808CM10,43,CM10,45.49,-124.2128,Regular,FALSE,No,0.8,No,0,
33,6/28/2008,6,28,2008,16:06,Cape Meares,15,175.1,062808CM15,44,CM15,45.50566,-124.3382,Regular,FALSE,No,0.8,No,0,
33,6/28/2008,6,28,2008,18:24,Cape Meares,20,242.8,062808CM20,45,CM20,45.4655,-124.4397,Regular,FALSE,No,0.8,No,0,
33,6/28/2008,6,28,2008,19:48,Cape Meares,25,476.6,062808CM25,46,CM25,45.47017,-124.5513,Regular,FALSE,No,0.8,No,0,
33,6/29/2008,6,29,2008,8:09,Newport,3,46,062908NH03,47,NH03,44.65983,-124.1407,Regular,FALSE,No,0.8,No,0,
33,6/29/2008,6,29,2008,9:29,Newport,5,57.1,062908NH05,48,NH05,44.66217,-124.1732,Regular,FALSE,No,0.8,No,0,
33,6/29/2008,6,29,2008,11:34,Newport,10,79.5,062908NH10,49,NH10,44.68083,-124.29,Regular,FALSE,No,0.8,No,0,
33,6/29/2008,6,29,2008,13:37,Newport,15,83.6,062908NH15,50,NH15,44.65166,-124.4175,Regular,FALSE,No,0.8,No,0,
33,6/29/2008,6,29,2008,15:47,Newport,20,132.3,062908NH20,51,NH20,44.68233,-124.5182,Regular,FALSE,No,0.8,No,0,
33,6/29/2008,6,29,2008,17:51,Newport,25,284.4,062908NH25,52,NH25,44.65917,-124.6385,Regular,FALSE,No,0.8,No,0,
34,9/23/2008,9,23,2008,7:45,LaPush,4,32,092308LP04,1,LP04,47.92733,-124.7408,Regular,FALSE,No,0.8,No,0,
34,9/23/2008,9,23,2008,10:45,LaPush,6,50,092308LP06,2,LP06,47.9315,-124.7972,Regular,FALSE,No,0.8,No,0,
34,9/23/2008,9,23,2008,12:32,LaPush,9,65.9,092308LP09,3,LP09,47.928,-124.8712,Regular,FALSE,No,0.8,No,0,
34,9/23/2008,9,23,2008,14:33,LaPush,12,104.8,092308LP12,4,LP12,47.92183,-124.9603,Regular,FALSE,No,0.8,No,0,
34,9/23/2008,9,23,2008,16:48,LaPush,17,134,092308LP17,5,LP17,47.92067,-125.0835,Regular,FALSE,No,0.8,No,0,
34,9/23/2008,9,23,2008,18:10,LaPush,22,174.9,092308LP22,6,LP22,47.90317,-125.1812,Regular,FALSE,No,0.8,No,0,
34,9/24/2008,9,24,2008,8:16,Queets River,6,29.8,092408QR06,7,QR06,47.515,-124.5062,Regular,FALSE,No,0.8,No,0,
34,9/24/2008,9,24,2008,10:25,Queets River,10,51.2,092408QR10,8,QR10,47.52167,-124.5973,Regular,FALSE,No,0.8,No,0,
34,9/24/2008,9,24,2008,12:15,Queets River,14,76,092408QR14,9,QR14,47.52617,-124.6947,Regular,FALSE,No,0.8,No,0,
34,9/25/2008,9,25,2008,13:10,Columbia River,4,27.3,092508CR04,10,CR04,46.16483,-124.0793,Regular,TRUE,No,0.8,No,0,1
34,9/25/2008,9,25,2008,15:10,Columbia River,7,52.4,092508CR07,11,CR07,46.17433,-124.1568,Regular,TRUE,No,0.8,No,0,1
34,9/25/2008,9,25,2008,16:55,Columbia River,10,74,092508CR10,12,CR10,46.17267,-124.2172,Regular,TRUE,No,0.8,No,0,1
34,9/26/2008,9,26,2008,7:26,Grays Harbor,3,24.7,092608GH03,13,GH03,47.01283,-124.2578,Regular,FALSE,No,0.8,No,0,
34,9/26/2008,9,26,2008,10:02,Grays Harbor,6,37.2,092608GH06,14,GH06,46.99767,-124.3182,Regular,TRUE,No,0.8,No,0,1
34,9/26/2008,9,26,2008,10:42,Grays Harbor,6,37,092608GH06B,15,GH06,47.01617,-124.3203,Regular,FALSE,No,0.8,No,0,
34,9/26/2008,9,26,2008,12:18,Grays Harbor,10,56.8,092608GH10,16,GH10,46.99434,-124.4168,Regular,FALSE,No,0.8,No,0,
34,9/26/2008,9,26,2008,14:29,Grays Harbor,16,76,092608GH16,17,GH16,47.01583,-124.5598,Regular,FALSE,No,0.8,No,0,
34,9/26/2008,9,26,2008,17:15,Grays Harbor,21,111.2,092608GH21,18,GH21,46.99633,-124.6992,Regular,FALSE,No,0.8,No,0,
34,9/27/2008,9,27,2008,7:33,Willapa Bay,5,30.1,092708WB05,19,WB05,46.649,-124.1853,Regular,FALSE,No,0.8,No,0,
34,9/27/2008,9,27,2008,9:56,Willapa Bay,9,61.9,092708WB09,20,WB09,46.65017,-124.2958,Regular,FALSE,No,0.8,No,0,
34,9/27/2008,9,27,2008,11:53,Willapa Bay,14,83.3,092708WB14,21,WB14,46.655,-124.405,Regular,FALSE,No,0.8,No,0,
34,9/27/2008,9,27,2008,13:59,Willapa Bay,19,102.3,092708WB19,22,WB19,46.67417,-124.5063,Regular,FALSE,No,0.8,No,0,
34,9/27/2008,9,27,2008,16:11,Willapa Bay,23,123,092708WB23,23,WB23,46.67783,-124.6147,Regular,FALSE,No,0.8,No,0,
34,9/27/2008,9,27,2008,17:51,Willapa Bay,30,216.5,092708WB30,24,WB30,46.68467,-124.7792,Regular,FALSE,No,0.8,No,0,
34,9/28/2008,9,28,2008,7:32,Columbia River,4,21.7,092808CR04,25,CR04,46.17417,-124.0787,Regular,FALSE,No,0.8,No,0,
34,9/28/2008,9,28,2008,9:22,Columbia River,7,62.6,092808CR07,26,CR07,46.1525,-124.1627,Regular,FALSE,No,0.8,No,0,
34,9/28/2008,9,28,2008,10:55,Columbia River,10,89.8,092808CR10,27,CR10,46.15467,-124.2362,Regular,FALSE,No,0.8,No,0,
34,9/28/2008,9,28,2008,13:00,Columbia River,15,106.8,092808CR15,28,CR15,46.176,-124.3232,Regular,FALSE,No,0.8,No,0,
34,9/28/2008,9,28,2008,15:00,Columbia River,20,132,092808CR20,29,CR20,46.18067,-124.4518,Regular,FALSE,No,0.8,No,0,
34,9/28/2008,9,28,2008,17:07,Columbia River,25,147.6,092808CR25,30,CR25,46.16017,-124.5563,Regular,FALSE,No,0.8,No,0,
34,9/29/2008,9,29,2008,7:22,Cape Meares,1,31.4,092908CM01,31,CM01,45.49617,-124.0088,Regular,FALSE,No,0.8,No,0,
34,9/29/2008,9,29,2008,9:17,Cape Meares,3,57.9,092908CM03,32,CM03,45.47983,-124.0372,Regular,FALSE,No,0.8,No,0,
34,9/29/2008,9,29,2008,10:53,Cape Meares,5,84.4,092908CM05,33,CM05,45.47567,-124.092,Regular,FALSE,No,0.8,No,0,
34,9/29/2008,9,29,2008,13:23,Cape Meares,10,131.3,092908CM10,34,CM10,45.49267,-124.2035,Regular,FALSE,No,0.8,No,0,
34,9/29/2008,9,29,2008,15:35,Cape Meares,15,176,092908CM15,35,CM15,45.4745,-124.3253,Regular,FALSE,No,0.8,No,0,
34,9/29/2008,9,29,2008,17:51,Cape Meares,20,247.6,092908CM20,36,CM20,45.472,-124.4445,Regular,FALSE,No,0.8,No,0,
34,9/30/2008,9,30,2008,7:42,Cascade Head,1,30.7,093008CH01,37,CH01,45.06067,-124.0365,Regular,FALSE,No,0.8,No,0,
34,9/30/2008,9,30,2008,9:04,Cascade Head,2,54.3,093008CH02,38,CH02,45.042,-124.074,Regular,TRUE,No,0.8,No,0,1
34,9/30/2008,9,30,2008,9:46,Cascade Head,2,57.3,093008CH02B,39,CH02,45.05583,-124.0757,Regular,FALSE,No,0.8,No,0,
34,9/30/2008,9,30,2008,11:50,Cascade Head,5,92.2,093008CH05,40,CH05,45.041,-124.1335,Regular,FALSE,No,0.8,No,0,
34,9/30/2008,9,30,2008,13:57,Cascade Head,10,148,093008CH10,41,CH10,45.0415,-124.239,Regular,FALSE,No,0.8,No,0,
34,9/30/2008,9,30,2008,16:14,Cascade Head,15,203.9,093008CH15,42,CH15,45.04167,-124.3457,Regular,FALSE,No,0.8,No,0,
34,10/1/2008,10,1,2008,7:42,Newport,3,46.1,100108NH03,43,NH03,44.66167,-124.134,Regular,FALSE,No,0.8,No,0,
34,10/1/2008,10,1,2008,9:33,Newport,5,55.3,100108NH05,44,NH05,44.65783,-124.1772,Regular,FALSE,No,0.8,No,0,
34,10/1/2008,10,1,2008,11:38,Newport,10,78,100108NH10,45,NH10,44.65867,-124.2828,Regular,FALSE,No,0.8,No,0,
34,10/1/2008,10,1,2008,13:35,Newport,15,96.7,100108NH15,46,NH15,44.65517,-124.413,Regular,FALSE,No,0.8,No,0,
34,10/1/2008,10,1,2008,15:47,Newport,20,133.8,100108NH20,47,NH20,44.66317,-124.5202,Regular,FALSE,No,0.8,No,0,
34,10/1/2008,10,1,2008,17:58,Newport,25,272.8,100108NH25,48,NH25,44.65633,-124.6382,Regular,FALSE,No,0.8,No,0,
35,5/23/2009,5,23,2009,8:30,Cape Meares,1,33,052309CM01,1,CM01,45.49533,-124.0132,Regular,FALSE,No,0.8,No,0,
35,5/23/2009,5,23,2009,10:12,Cape Meares,3,60,052309CM03,2,CM03,45.49767,-124.0475,Regular,FALSE,No,0.8,No,0,
35,5/23/2009,5,23,2009,12:00,Cape Meares,5,83,052309CM05,3,CM05,45.49483,-124.0928,Regular,FALSE,No,0.8,No,0,
35,5/23/2009,5,23,2009,14:18,Cape Meares,10,133,052309CM10,4,CM10,45.49567,-124.2108,Regular,FALSE,No,0.8,No,0,
35,5/23/2009,5,23,2009,18:02,Cape Meares,20,248,052309CM20,5,CM20,45.486,-124.4485,Regular,FALSE,No,0.8,No,0,
35,5/24/2009,5,24,2009,8:22,Columbia River,4,25,052409CR04,6,CR04,46.16883,-124.0832,Regular,FALSE,No,0.8,No,0,
35,5/24/2009,5,24,2009,10:19,Columbia River,7,49,052409CR07,7,CR07,46.17517,-124.1542,Regular,FALSE,No,0.8,No,0,
35,5/24/2009,5,24,2009,12:02,Columbia River,10,71,052409CR10,8,CR10,46.16783,-124.2082,Regular,FALSE,No,0.8,No,0,
35,5/24/2009,5,24,2009,14:10,Columbia River,15,109,052409CR15,9,CR15,46.17067,-124.326,Regular,FALSE,No,0.8,No,0,
35,5/24/2009,5,24,2009,16:03,Columbia River,20,132,052409CR20,10,CR20,46.18,-124.4508,Regular,FALSE,No,0.8,No,0,
35,5/24/2009,5,24,2009,18:15,Columbia River,25,149,052409CR25,11,CR25,46.1815,-124.555,Regular,FALSE,No,0.8,No,0,
35,5/25/2009,5,25,2009,8:07,Willapa Bay,5,28,052509WB05,12,WB05,46.64083,-124.1825,Regular,FALSE,No,0.8,No,0,
35,5/25/2009,5,25,2009,9:53,Willapa Bay,9,52,052509WB09,13,WB09,46.67833,-124.2773,Regular,FALSE,No,0.8,No,0,
35,5/25/2009,5,25,2009,11:40,Willapa Bay,14,78,052509WB14,14,WB14,46.67817,-124.397,Regular,FALSE,No,0.8,No,0,
35,5/25/2009,5,25,2009,13:48,Willapa Bay,19,102,052509WB19,15,WB19,46.67883,-124.5018,Regular,FALSE,No,0.8,No,0,
35,5/25/2009,5,25,2009,16:12,Willapa Bay,23,125,052509WB23,16,WB23,46.67583,-124.6075,Regular,FALSE,No,0.8,No,0,
35,5/25/2009,5,25,2009,18:20,Willapa Bay,30,267,052509WB30,17,WB30,46.66833,-124.7818,Regular,FALSE,No,0.8,No,0,
35,5/26/2009,5,26,2009,8:09,Grays Harbor,3,20,052609GH03,18,GH03,46.98783,-124.2493,Regular,FALSE,No,0.8,No,0,
35,5/26/2009,5,26,2009,9:54,Grays Harbor,6,32,052609GH06,19,GH06,46.98533,-124.3058,Regular,FALSE,No,0.8,No,0.531332068,
35,5/26/2009,5,26,2009,11:39,Grays Harbor,10,53,052609GH10,20,GH10,46.98683,-124.4048,Regular,FALSE,No,0.8,No,0,
35,5/26/2009,5,26,2009,13:28,Grays Harbor,16,76,052609GH16,21,GH16,47.01383,-124.558,Regular,FALSE,No,0.8,No,0,
35,5/26/2009,5,26,2009,15:36,Grays Harbor,21,110,052609GH21,22,GH21,47.01117,-124.6937,Regular,FALSE,No,0.8,No,0,
35,5/26/2009,5,26,2009,17:40,Grays Harbor,26,152,052609GH26,23,GH26,47.01433,-124.815,Regular,FALSE,No,0.8,No,0,
35,5/26/2009,5,26,2009,19:35,Grays Harbor,31,150,052609GH31,24,GH31,46.994,-124.9333,Regular,FALSE,No,0.8,No,0,
35,5/27/2009,5,27,2009,8:33,Queets River,6,25,052709QR06,25,QR06,47.5485,-124.5068,Regular,FALSE,No,0.8,No,5.440410942,
35,5/27/2009,5,27,2009,10:36,Queets River,10,50,052709QR10,26,QR10,47.54633,-124.6123,Regular,FALSE,No,0.8,No,0,
35,5/27/2009,5,27,2009,12:23,Queets River,14,74,052709QR14,27,QR14,47.54567,-124.6988,Regular,FALSE,No,0.8,No,0,
35,5/27/2009,5,27,2009,14:19,Queets River,19,110,052709QR19,28,QR19,47.547,-124.8087,Regular,FALSE,No,0.8,No,0.549947124,
35,5/27/2009,5,27,2009,16:21,Queets River,24,173,052709QR24,29,QR24,47.54716,-124.9403,Regular,FALSE,No,0.8,No,0,
35,5/27/2009,5,27,2009,18:26,Queets River,29,546,052709QR29,30,QR29,47.54533,-125.0685,Regular,FALSE,No,0.8,No,0,
35,5/28/2009,5,28,2009,8:37,LaPush,4,36,052809LP04,31,LP04,47.92967,-124.7675,Regular,FALSE,No,0.8,No,0,
35,5/28/2009,5,28,2009,10:32,LaPush,6,50,052809LP06,32,LP06,47.93383,-124.8042,Regular,FALSE,No,0.8,No,0,
35,5/28/2009,5,28,2009,12:23,LaPush,9,78,052809LP09,33,LP09,47.93433,-124.8855,Regular,FALSE,No,0.8,No,0,
35,5/28/2009,5,28,2009,14:11,LaPush,12,101,052809LP12,34,LP12,47.93267,-124.9528,Regular,FALSE,No,0.8,No,0,
35,5/28/2009,5,28,2009,16:08,LaPush,17,131,052809LP17,35,LP17,47.93233,-125.0768,Regular,FALSE,No,0.8,No,0,
35,5/28/2009,5,28,2009,18:06,LaPush,22,177,052809LP22,36,LP22,47.93017,-125.1923,Regular,FALSE,No,0.8,No,0,
35,5/28/2009,5,28,2009,19:29,LaPush,27,457,052809LP27,37,LP27,47.93067,-125.3127,Regular,FALSE,No,0.8,No,0,
35,5/29/2009,5,29,2009,8:07,Father and Son,4,29,052909FS04,38,FS04,48.24517,-124.7903,Regular,FALSE,No,0.8,No,0,
